customer_id,age,gender,province,region,jewelry_category,material,karat_purity,weight_grams,has_gemstone,occasion,purchase_amount_vnd,estimated_monthly_income_vnd,review_rating,membership_status,discount_applied,promo_code_used,payment_method,shipping_type,purchase_channel,previous_purchases,frequency_of_purchases,recency_proxy_days,monetary_est_vnd,clv_est_vnd,next_period_spend_est_vnd,churn,cluster,cluster_name,churn_proba
78,28,Nữ,Đà Nẵng,Miền Trung,Bông tai,Bạc,5,2.55,0,Quà tặng gia đình,1071000.0,28409000.0,3.3,Không,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,3,Hàng tháng,27.0,643000.0,603520.0,1125953.0,1,0,Khách hàng phổ thông / mới,0.7308919831138541
79,45,Nữ,Đắk Lắk,Miền Trung,Nhẫn,Vàng 18K,18,4.95,0,Tự mua sắm,8217000.0,25960000.0,4.3,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Tại cửa hàng,11,Hàng tháng,34.0,18077000.0,17997461.0,7370047.0,0,0,Khách hàng phổ thông / mới,0.5778787493652048
80,50,Nữ,Tây Ninh,Miền Nam,Dây chuyền,Bạc,5,12.71,0,Quà tặng người yêu,1181000.0,19842000.0,3.1,Không,Không,Không,Thẻ tín dụng,Giao hàng nhanh,Tại cửa hàng,27,Hàng năm,410.0,6377000.0,5912754.0,55499.0,1,2,Khách hàng có nguy cơ rời bỏ,0.7230002253748444
81,63,Nữ,Hà Nội,Miền Bắc,Vòng tay,Vàng đính đá quý,18,16.75,1,Quà tặng gia đình,30162000.0,20776000.0,3.3,Không,Có,Không,Tiền mặt,Nhận tại cửa hàng,Online,1,Hai tuần một lần,16.0,6032000.0,5661635.0,54317562.0,0,0,Khách hàng phổ thông / mới,0.27564685138569717
82,38,Nữ,Hà Nội,Miền Bắc,Dây chuyền,Vàng 18K,18,13.64,0,Lễ/Tết,19695000.0,18737000.0,3.8,Không,Có,Có,Thẻ tín dụng,Nhận tại cửa hàng,Online,5,Hàng năm,379.0,19695000.0,19047034.0,1659182.0,0,2,Khách hàng có nguy cơ rời bỏ,0.1348490422512734
83,25,Nữ,Thanh Hóa,Miền Trung,Nhẫn,Vàng 24K,24,4.89,0,Cưới hỏi,10840000.0,36138000.0,4.1,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,15,Hàng năm,312.0,32520000.0,32006184.0,1319583.0,0,2,Khách hàng có nguy cơ rời bỏ,0.3963853190198298
84,57,Nữ,Thanh Hóa,Miền Trung,Nhẫn,Vàng 24K,24,5.78,0,Sinh nhật,12377000.0,20075000.0,2.9,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,25,Hàng tháng,27.0,61885000.0,68605711.0,12469296.0,0,3,Khách hàng trung thành,0.33051991725548735
85,48,Nữ,Bà Rịa - Vũng Tàu,Miền Nam,Nhẫn,Vàng 24K,24,7.7,0,Tự mua sắm,15136000.0,16931000.0,4.1,Có,Có,Không,Tiền mặt,Giao hàng nhanh,Online,5,Hàng quý,82.0,15136000.0,18033030.0,4731686.0,0,0,Khách hàng phổ thông / mới,0.1583498326782255
86,51,Nữ,An Giang,Miền Nam,Nhẫn,Vàng 18K,18,5.89,1,Tự mua sắm,10259000.0,20328000.0,3.5,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,23,Hàng quý,86.0,47191000.0,44831450.0,3255504.0,0,3,Khách hàng trung thành,0.4589877560432262
87,22,Nam,Bà Rịa - Vũng Tàu,Miền Nam,Dây chuyền,Bạch kim,20,5.0,0,Sinh nhật,8520000.0,22939000.0,3.4,Không,Có,Không,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,15,Hàng tháng,29.0,25560000.0,24136308.0,10266063.0,0,3,Khách hàng trung thành,0.6006234049774224
88,32,Nam,Bắc Ninh,Miền Bắc,Lắc chân,Vàng 18K,18,5.94,0,Sinh nhật,9882000.0,6000000.0,2.7,Có,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,23,Nửa năm một lần,164.0,45457000.0,49766324.0,1914653.0,0,3,Khách hàng trung thành,0.4409906094976166
89,54,Nữ,Huế,Miền Trung,Vòng tay,Vàng 24K,24,6.14,0,Quà tặng người yêu,12854000.0,23993000.0,4.9,Có,Có,Không,Tiền mặt,Giao hàng nhanh,Online,22,Nửa năm một lần,164.0,56558000.0,70505203.0,2127125.0,0,3,Khách hàng trung thành,0.12916015752734453
90,57,Nữ,TP. Hồ Chí Minh,Miền Nam,Dây chuyền,Bạc,5,4.33,0,Sinh nhật,864000.0,6000000.0,4.2,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Online,28,Hai tuần một lần,16.0,4838000.0,4789136.0,1769669.0,0,3,Khách hàng trung thành,0.5460489740980412
91,38,Nam,Vĩnh Phúc,Miền Bắc,Bông tai,Vàng 18K,18,3.46,0,Cưới hỏi,5370000.0,30585000.0,2.7,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,2,Hàng năm,320.0,2148000.0,1942651.0,512235.0,1,2,Khách hàng có nguy cơ rời bỏ,0.7165804486706253
92,56,Nữ,TP. Hồ Chí Minh,Miền Nam,Vòng tay,Bạc,5,16.08,1,Cưới hỏi,5911000.0,9291000.0,3.4,Không,Không,Có,Thẻ tín dụng,Giao hàng nhanh,Tại cửa hàng,19,Hàng tháng,26.0,22462000.0,21210867.0,8009560.0,0,3,Khách hàng trung thành,0.4433274728778904
93,58,Nữ,Hải Dương,Miền Bắc,Nhẫn,Vàng đính đá quý,18,2.73,1,Cưới hỏi,8673000.0,15858000.0,2.7,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,14,Hàng tháng,26.0,24284000.0,21962450.0,8742689.0,0,0,Khách hàng phổ thông / mới,0.5801968877538357
94,36,Nam,Lào Cai,Miền Bắc,Nhẫn,Vàng 18K,18,3.58,0,Tự mua sắm,5868000.0,6741000.0,3.9,Có,Có,Có,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,11,Hàng năm,371.0,12910000.0,15202816.0,446516.0,1,2,Khách hàng có nguy cơ rời bỏ,0.3654072923893304
95,61,Nữ,Long An,Miền Nam,Nhẫn,Bạc,5,3.69,0,Sinh nhật,447000.0,34266000.0,4.3,Không,Có,Không,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,23,Hai tuần một lần,13.0,2056000.0,2046954.0,958733.0,0,3,Khách hàng trung thành,0.33701743202505025
96,31,Nam,Hải Dương,Miền Bắc,Vòng tay,Bạch kim,20,17.6,0,Sinh nhật,29427000.0,19774000.0,2.6,Không,Có,Có,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,18,Hai tuần một lần,14.0,105937000.0,95205582.0,46446356.0,0,1,Khách hàng VIP (giá trị cao nhất),0.25858758371483376
97,29,Nữ,Kiên Giang,Miền Nam,Vòng tay,Bạc,5,7.76,0,Quà tặng người yêu,951000.0,35326000.0,4.8,Không,Không,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,14,Hàng tháng,30.0,2663000.0,2727178.0,1001690.0,0,0,Khách hàng phổ thông / mới,0.47138195292963264
98,50,Nam,Vĩnh Phúc,Miền Bắc,Dây chuyền,Bạch kim,20,3.41,0,Quà tặng gia đình,6756000.0,34915000.0,3.4,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,21,Hàng tháng,34.0,28375000.0,26794512.0,6241292.0,1,3,Khách hàng trung thành,0.7749929773096702
99,48,Nam,Hà Nội,Miền Bắc,Vòng tay,Bạch kim,20,14.36,0,Cưới hỏi,23376000.0,29625000.0,3.1,Không,Có,Có,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,18,Hàng quý,81.0,84154000.0,78027589.0,8665747.0,0,3,Khách hàng trung thành,0.3255574938491698
100,24,Nam,Hải Dương,Miền Bắc,Trang sức bộ,Bạc,5,23.17,0,Sinh nhật,1971000.0,9628000.0,2.8,Không,Không,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,11,Nửa năm một lần,172.0,4336000.0,3946194.0,329263.0,1,0,Khách hàng phổ thông / mới,0.5968091913552012
101,57,Nữ,Quảng Ninh,Miền Bắc,Dây chuyền,Bạc,5,3.03,0,Quà tặng người yêu,467000.0,22578000.0,2.9,Có,Không,Có,Chuyển khoản ngân hàng,Giao hàng nhanh,Tại cửa hàng,11,Hàng quý,95.0,1027000.0,1138532.0,109902.0,0,0,Khách hàng phổ thông / mới,0.1852116495575878
102,27,Nam,Khánh Hòa,Miền Trung,Vòng tay,Bạc,5,16.47,0,Tự mua sắm,750000.0,29183000.0,4.6,Có,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Tại cửa hàng,8,Hàng quý,91.0,1200000.0,1471080.0,228532.0,0,0,Khách hàng phổ thông / mới,0.307451802544861
103,56,Nữ,Hải Phòng,Miền Bắc,Vòng tay,Bạc,5,11.36,0,Sinh nhật,718000.0,24082000.0,3.7,Không,Có,Không,Tiền mặt,Nhận tại cửa hàng,Online,9,Hàng tuần,7.0,1292000.0,1242129.0,2021123.0,0,0,Khách hàng phổ thông / mới,0.3246722818457026
104,18,Nam,Quảng Ngãi,Miền Trung,Bông tai,Bạc,5,3.74,0,Sinh nhật,300000.0,16491000.0,4.5,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,15,Hàng quý,89.0,900000.0,906300.0,86520.0,0,0,Khách hàng phổ thông / mới,0.3130332820395515
105,56,Nữ,Bà Rịa - Vũng Tàu,Miền Nam,Bông tai,Vàng 18K,18,4.35,0,Lễ/Tết,6121000.0,23821000.0,3.1,Có,Có,Không,Tiền mặt,Nhận tại cửa hàng,Online,6,Hàng năm,400.0,7345000.0,8244028.0,445747.0,1,2,Khách hàng có nguy cơ rời bỏ,0.5126983664182649
106,55,Nữ,Thanh Hóa,Miền Trung,Bông tai,Bạch kim,20,1.26,0,Tự mua sắm,2811000.0,24434000.0,3.3,Không,Không,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,27,Nửa năm một lần,161.0,15179000.0,14247009.0,561884.0,1,3,Khách hàng trung thành,0.7350447937170941
107,55,Nữ,Quảng Ninh,Miền Bắc,Nhẫn,Vàng 18K,18,2.62,0,Sinh nhật,4034000.0,10959000.0,3.5,Không,Có,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Tại cửa hàng,18,Nửa năm một lần,207.0,14522000.0,13795900.0,783130.0,0,3,Khách hàng trung thành,0.27688642162348404
108,49,Nam,Huế,Miền Trung,Dây chuyền,Vàng 24K,24,8.56,0,Sinh nhật,18718000.0,16972000.0,3.6,Có,Không,Có,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,19,Hàng tháng,27.0,71128000.0,82287983.0,21451327.0,0,3,Khách hàng trung thành,0.14319003118277712
109,40,Nữ,Đồng Nai,Miền Nam,Lắc chân,Vàng 18K,18,4.55,0,Quà tặng gia đình,7243000.0,24972000.0,2.7,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,18,Hàng quý,82.0,26075000.0,23582230.0,2772724.0,1,3,Khách hàng trung thành,0.7571911330703015
110,51,Nữ,Gia Lai,Miền Trung,Dây chuyền,Vàng 18K,18,4.4,0,Quà tặng gia đình,6444000.0,27181000.0,2.6,Không,Có,Có,Tiền mặt,Giao hàng tiêu chuẩn,Online,27,Hàng năm,336.0,34798000.0,31272963.0,567647.0,0,2,Khách hàng có nguy cơ rời bỏ,0.36293205450343813
111,31,Nam,Hải Phòng,Miền Bắc,Trang sức bộ,Bạc,5,18.12,0,Tự mua sắm,1883000.0,21564000.0,5.0,Không,Có,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,25,Hàng năm,391.0,9415000.0,9749232.0,94577.0,0,2,Khách hàng có nguy cơ rời bỏ,0.34301384942529883
112,55,Nam,Bình Định,Miền Trung,Dây chuyền,Vàng 18K,18,8.12,0,Tự mua sắm,12206000.0,18445000.0,4.2,Không,Có,Có,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,15,Nửa năm một lần,187.0,36618000.0,36248158.0,1948836.0,0,3,Khách hàng trung thành,0.2217281655659211
113,44,Nữ,Đà Nẵng,Miền Trung,Vòng tay,Bạc,5,17.75,0,Lễ/Tết,1247000.0,19296000.0,2.6,Có,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,11,Hàng quý,79.0,2743000.0,2984110.0,478678.0,0,0,Khách hàng phổ thông / mới,0.5250949981999938
114,40,Nữ,Lào Cai,Miền Bắc,Vòng tay,Bạc,5,13.92,0,Quà tặng gia đình,764000.0,15120000.0,4.4,Không,Không,Có,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Tại cửa hàng,29,Hai tuần một lần,16.0,4431000.0,4436760.0,2067647.0,0,3,Khách hàng trung thành,0.3272741973381917
115,42,Nam,Hải Phòng,Miền Bắc,Dây chuyền,Vàng 24K,24,14.15,0,Quà tặng người yêu,28698000.0,19792000.0,3.4,Không,Có,Có,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,18,Hai tuần một lần,16.0,103313000.0,97558466.0,51945623.0,0,1,Khách hàng VIP (giá trị cao nhất),0.2500802546108972
116,45,Nam,Tây Ninh,Miền Nam,Lắc chân,Vàng 18K,18,7.11,0,Quà tặng gia đình,9726000.0,26651000.0,4.5,Không,Có,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,24,Hàng tuần,7.0,46685000.0,47011795.0,30761739.0,0,3,Khách hàng trung thành,0.17879399102589083
117,19,Nữ,Quảng Ninh,Miền Bắc,Nhẫn,Bạc,5,4.57,0,Tự mua sắm,300000.0,36137000.0,4.9,Có,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Tại cửa hàng,5,Hàng quý,77.0,300000.0,373980.0,116153.0,0,0,Khách hàng phổ thông / mới,0.2983598829990559
118,24,Nữ,Thái Nguyên,Miền Bắc,Vòng tay,Bạc,5,9.67,0,Tự mua sắm,770000.0,11010000.0,2.6,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,11,Hàng tuần,7.0,1694000.0,1522398.0,1824064.0,0,0,Khách hàng phổ thông / mới,0.6042333531291785
119,29,Nữ,Bắc Ninh,Miền Bắc,Vòng tay,Vàng 18K,18,6.22,0,Sinh nhật,8916000.0,28607000.0,4.9,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,8,Hàng quý,92.0,14266000.0,14691127.0,3505465.0,0,0,Khách hàng phổ thông / mới,0.2633747390435017
120,23,Nữ,Đắk Lắk,Miền Trung,Lắc chân,Vàng 18K,18,4.55,0,Cưới hỏi,7266000.0,22060000.0,2.9,Không,Không,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,14,Nửa năm một lần,165.0,20345000.0,18631951.0,1499898.0,1,0,Khách hàng phổ thông / mới,0.7167954039190751
121,39,Nữ,Đà Nẵng,Miền Trung,Vòng tay,Vàng 18K,18,6.02,0,Lễ/Tết,8297000.0,9131000.0,3.2,Không,Có,Có,Thẻ tín dụng,Giao hàng nhanh,Online,16,Nửa năm một lần,157.0,26550000.0,24768495.0,1811154.0,0,3,Khách hàng trung thành,0.33463781025652595
122,50,Nữ,Hải Dương,Miền Bắc,Trang sức bộ,Vàng 24K,24,27.59,0,Tự mua sắm,56722000.0,20316000.0,4.1,Không,Có,Không,Tiền mặt,Giao hàng nhanh,Online,30,Hàng quý,90.0,340332000.0,334954754.0,15812397.0,0,1,Khách hàng VIP (giá trị cao nhất),0.41397788952086273
123,49,Nữ,Đà Nẵng,Miền Trung,Lắc chân,Vàng 24K,24,6.14,0,Quà tặng người yêu,11799000.0,19666000.0,4.3,Không,Có,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,4,Hàng tháng,33.0,9439000.0,9397468.0,13434802.0,0,0,Khách hàng phổ thông / mới,0.31518068469045846
124,40,Nữ,TP. Hồ Chí Minh,Miền Nam,Dây chuyền,Vàng đính đá quý,18,3.38,1,Tự mua sắm,7608000.0,20389000.0,2.9,Không,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Tại cửa hàng,29,Hàng quý,83.0,44126000.0,40410591.0,2055994.0,1,3,Khách hàng trung thành,0.7905276540127342
125,59,Nam,Hưng Yên,Miền Bắc,Lắc chân,Vàng 24K,24,9.77,0,Quà tặng người yêu,21172000.0,28874000.0,2.8,Có,Không,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,25,Hàng năm,351.0,105860000.0,116625962.0,2000726.0,1,1,Khách hàng VIP (giá trị cao nhất),0.48090956526718986
126,45,Nam,An Giang,Miền Nam,Trang sức bộ,Vàng 24K,24,16.37,0,Sinh nhật,36788000.0,34524000.0,3.2,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Tại cửa hàng,13,Hàng quý,101.0,95649000.0,89230952.0,15235499.0,0,3,Khách hàng trung thành,0.6065311805368924
127,21,Nữ,Vĩnh Phúc,Miền Bắc,Dây chuyền,Vàng đính đá quý,18,13.72,1,Tự mua sắm,26676000.0,28326000.0,3.3,Không,Có,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,9,Hàng năm,377.0,48017000.0,45068756.0,1744278.0,1,2,Khách hàng có nguy cơ rời bỏ,0.6369841649219481
128,54,Nữ,Thái Nguyên,Miền Bắc,Vòng tay,Bạc,5,17.35,0,Tự mua sắm,1008000.0,22730000.0,3.3,Có,Có,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,26,Hàng quý,92.0,5242000.0,5955960.0,295191.0,0,3,Khách hàng trung thành,0.1549575974138664
129,45,Nam,Kiên Giang,Miền Nam,Dây chuyền,Vàng 18K,18,6.65,0,Quà tặng người yêu,10260000.0,22967000.0,2.9,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,5,Nửa năm một lần,173.0,10260000.0,9396108.0,1811105.0,1,0,Khách hàng phổ thông / mới,0.5898753785523912
130,48,Nữ,Cần Thơ,Miền Nam,Bông tai,Bạc,5,2.18,0,Quà tặng người yêu,300000.0,35433000.0,4.9,Có,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Online,28,Hàng quý,102.0,1680000.0,2094288.0,80239.0,0,3,Khách hàng trung thành,0.18637470929731736
131,45,Nữ,Lào Cai,Miền Bắc,Nhẫn,Vàng đính đá quý,18,7.96,1,Cưới hỏi,15757000.0,13289000.0,4.5,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,29,Nửa năm một lần,193.0,91391000.0,92030737.0,1765635.0,0,1,Khách hàng VIP (giá trị cao nhất),0.5385139103455528
132,44,Nữ,Long An,Miền Nam,Bông tai,Vàng 24K,24,5.1,0,Tự mua sắm,11128000.0,29335000.0,5.0,Có,Không,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,8,Hàng năm,321.0,17805000.0,22318568.0,1052835.0,0,2,Khách hàng có nguy cơ rời bỏ,0.26484231143495385
133,22,Nữ,Khánh Hòa,Miền Trung,Dây chuyền,Vàng 18K,18,14.12,1,Quà tặng gia đình,23862000.0,11289000.0,2.8,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,17,Hàng quý,78.0,81131000.0,73837323.0,7422783.0,0,3,Khách hàng trung thành,0.575274203834906
134,44,Nữ,Thanh Hóa,Miền Trung,Vòng tay,Vàng đính đá quý,18,5.26,1,Tự mua sắm,9508000.0,9962000.0,2.7,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,16,Nửa năm một lần,188.0,30426000.0,27517274.0,1646573.0,1,3,Khách hàng trung thành,0.6407390091253994
135,56,Nữ,Long An,Miền Nam,Nhẫn,Bạch kim,20,5.39,0,Tự mua sắm,9240000.0,25778000.0,3.8,Không,Có,Có,Thẻ tín dụng,Giao hàng nhanh,Online,24,Hàng năm,340.0,44352000.0,42892819.0,680366.0,0,2,Khách hàng có nguy cơ rời bỏ,0.23872333460791254
136,32,Nam,Bình Dương,Miền Nam,Bông tai,Vàng đính đá quý,18,2.33,1,Cưới hỏi,9727000.0,8317000.0,4.0,Không,Không,Không,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,23,Nửa năm một lần,161.0,44744000.0,43782004.0,2318146.0,0,3,Khách hàng trung thành,0.5895893650929445
137,46,Nữ,Vĩnh Phúc,Miền Bắc,Vòng tay,Vàng 18K,18,10.62,0,Quà tặng người yêu,16831000.0,18010000.0,4.1,Có,Không,Không,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,30,Hàng tuần,7.0,100986000.0,120314720.0,43374214.0,0,1,Khách hàng VIP (giá trị cao nhất),0.2794287048310412
138,19,Nữ,Gia Lai,Miền Trung,Bông tai,Vàng đính đá quý,18,1.46,1,Lễ/Tết,5811000.0,28760000.0,2.7,Có,Không,Có,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,3,Hàng tuần,8.0,3487000.0,3817568.0,16422390.0,0,0,Khách hàng phổ thông / mới,0.27675426209387094
139,34,Nam,Thanh Hóa,Miền Trung,Dây chuyền,Vàng 18K,18,11.98,0,Sinh nhật,16831000.0,13643000.0,4.6,Có,Có,Không,Thẻ tín dụng,Giao hàng nhanh,Online,25,Hàng năm,359.0,84155000.0,103165614.0,1612447.0,0,1,Khách hàng VIP (giá trị cao nhất),0.2001936621364622
140,38,Nam,Hà Nội,Miền Bắc,Nhẫn,Bạc,5,4.92,0,Quà tặng người yêu,300000.0,32857000.0,3.7,Không,Có,Có,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,25,Nửa năm một lần,171.0,1500000.0,1442100.0,40971.0,0,3,Khách hàng trung thành,0.26719685642858265
141,65,Nam,Kiên Giang,Miền Nam,Dây chuyền,Vàng đính đá quý,18,12.5,1,Sinh nhật,23642000.0,6097000.0,3.4,Không,Có,Có,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,23,Hàng năm,325.0,108753000.0,102695458.0,2271689.0,0,1,Khách hàng VIP (giá trị cao nhất),0.2754391398417861
142,28,Nữ,Bình Định,Miền Trung,Trang sức bộ,Vàng 24K,24,12.91,0,Tự mua sắm,26356000.0,26990000.0,3.8,Có,Có,Không,Thẻ tín dụng,Giao hàng nhanh,Online,7,Hàng tháng,32.0,36898000.0,43196489.0,30522365.0,0,0,Khách hàng phổ thông / mới,0.13007732917682208
143,31,Nữ,Gia Lai,Miền Trung,Nhẫn,Vàng 24K,24,7.98,0,Cưới hỏi,17598000.0,10171000.0,2.6,Không,Không,Có,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,23,Nửa năm một lần,155.0,80951000.0,72750664.0,2420530.0,1,3,Khách hàng trung thành,0.6394001642315787
144,37,Nam,Gia Lai,Miền Trung,Bông tai,Bạc,5,2.74,1,Quà tặng người yêu,3709000.0,18860000.0,3.0,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Tại cửa hàng,15,Hàng năm,385.0,11127000.0,10253530.0,298618.0,1,2,Khách hàng có nguy cơ rời bỏ,0.6180022989494642
145,65,Nữ,Bình Định,Miền Trung,Nhẫn,Vàng đính đá quý,18,7.68,1,Tự mua sắm,14548000.0,23410000.0,5.0,Không,Có,Có,Tiền mặt,Giao hàng tiêu chuẩn,Online,9,Hàng năm,415.0,26186000.0,27115603.0,1100858.0,0,2,Khách hàng có nguy cơ rời bỏ,0.1834873423245517
146,58,Nữ,Vĩnh Phúc,Miền Bắc,Bông tai,Vàng 24K,24,4.38,0,Quà tặng người yêu,9105000.0,19504000.0,3.9,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,12,Nửa năm một lần,176.0,21852000.0,21257626.0,1770397.0,0,0,Khách hàng phổ thông / mới,0.33700760831608784
147,19,Nam,Kiên Giang,Miền Nam,Nhẫn,Vàng đính đá quý,18,2.21,1,Sinh nhật,8691000.0,17339000.0,2.7,Không,Có,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,13,Hàng tháng,32.0,22597000.0,20436727.0,6333693.0,0,0,Khách hàng phổ thông / mới,0.45125079787073397
148,29,Nữ,Quảng Ngãi,Miền Trung,Dây chuyền,Vàng 18K,18,12.38,0,Lễ/Tết,19797000.0,9584000.0,3.2,Không,Không,Không,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,23,Nửa năm một lần,158.0,91066000.0,84955471.0,2865495.0,1,3,Khách hàng trung thành,0.7525264580886951
149,57,Nam,TP. Hồ Chí Minh,Miền Nam,Dây chuyền,Vàng 18K,18,9.73,0,Quà tặng gia đình,15613000.0,31325000.0,3.0,Không,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,7,Nửa năm một lần,173.0,21858000.0,20142147.0,2961821.0,1,0,Khách hàng phổ thông / mới,0.6332015771718378
150,20,Nữ,Đà Nẵng,Miền Trung,Nhẫn,Vàng 18K,18,2.73,0,Cưới hỏi,5076000.0,10591000.0,4.8,Không,Không,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,7,Hàng quý,89.0,7106000.0,7277255.0,1802477.0,0,0,Khách hàng phổ thông / mới,0.4628503879919818
151,59,Nữ,Hưng Yên,Miền Bắc,Dây chuyền,Vàng đính đá quý,18,5.25,1,Quà tặng người yêu,13274000.0,12925000.0,4.5,Không,Có,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,12,Hàng tháng,31.0,31858000.0,32081006.0,13425007.0,0,0,Khách hàng phổ thông / mới,0.34851848323618106
